"Route ID:","Route Location:","X (Longitude)","Y (Latitude)"
2696,"23rd St BETWEEN San Bruno Ave AND Utah St",-122.40475818,37.75437926
4683,"23Rd St BETWEEN Start: 100-699 Block AND Illinois St",-122.38499885,37.75557491
4679,"23RD ST BETWEEN TENNESSEE ST AND INDIANA ST",-122.38949503,37.75529989
2683,"23RD ST BETWEEN YORK ST AND BRYANT ST",-122.40879807,37.75442565
2618,"24th Ave BETWEEN Balboa St AND Cabrillo St",-122.48332241,37.7754183
2617,"24TH AVE BETWEEN CABRILLO ST AND FULTON ST",-122.48318691,37.77355181
2607,"24TH AVE BETWEEN LAWTON ST AND MORAGA ST",-122.48202538,37.7568014
2466,"24TH ST BETWEEN CASTRO ST AND DIAMOND ST",-122.43519412,37.75122848
2490,"24th St BETWEEN Guerrero St AND Dolores St",-122.42425409,37.75189543
2539,"24th St BETWEEN Harrison St AND Bryant St",-122.41143124,37.75265674
2504,"24TH ST BETWEEN MISSION ST AND VALENCIA ST",-122.41955504,37.75217155
2488,"24TH ST BETWEEN QUANE ST AND DOLORES ST",-122.42483616,37.75186068
2572,"24TH ST BETWEEN RHODE ISLAND ST AND KANSAS ST",-122.40195198,37.75326481
2552,"24Th St BETWEEN San Bruno Ave AND Utah St",-122.40484714,37.75309262
2495,"24TH ST BETWEEN SAN JOSE AVE AND GUERRERO ST",-122.42223699,37.75200922
2574,"24Th St BETWEEN Tennessee St AND Minnesota St",-122.3893684,37.75402637
2529,"24TH ST BETWEEN TREAT AVE AND TREAT AVE",-122.41325617,37.75255532
2562,"24TH ST BETWEEN VERMONT ST AND SAN BRUNO AVE",-122.40388439,37.75314989
2469,"24TH ST BETWEEN VICKSBURG ST AND SANCHEZ ST",-122.42910328,37.75160433
2540,"24TH ST BETWEEN YORK ST AND FLORIDA ST",-122.40865944,37.752824
2451,"25TH AVE BETWEEN QUINTARA ST AND RIVERA ST",-122.48244933,37.74742879
4832,"25TH AVE NORTH BETWEEN SEACLIFF AVE AND 25TH NORTH AVE",-122.48545128,37.78925673
2396,"25TH ST BETWEEN CAPP ST AND LILAC ST",-122.4174636,37.75068935
2426,"25TH ST BETWEEN CONNECTICUT ST AND WISCONSIN ST",-122.39748294,37.75225242
2377,"25TH ST BETWEEN DIAMOND ST AND DOUGLASS ST",-122.43722885,37.74949606
2375,"25th St BETWEEN Douglass St AND Hoffman Ave",-122.43885513,37.74939773
2404,"25th St BETWEEN Folsom St AND Shotwell St",-122.41420795,37.75088558
2388,"25TH ST BETWEEN GUERRERO ST AND FAIR OAKS ST",-122.42327773,37.75033836
5332,"25th St BETWEEN Hampshire St AND York St",-122.40758793,37.75128352
2418,"25TH ST BETWEEN LITTLEFIELD TER AND DE HARO ST",-122.39962819,37.7520175
4798,"25TH ST BETWEEN MINNESOTA ST AND INDIANA ST",-122.39020625,37.75269191
4781,"25TH ST BETWEEN VERMONT ST AND SAN BRUNO AVE",-122.40376456,37.75187357
5294,"25th St BETWEEN York St AND Bryant St",-122.40850735,37.7512288
11612,"26TH AVE BETWEEN ANZA ST AND BALBOA ST",-122.48559986,37.77718485
2355,"26TH AVE BETWEEN CABRILLO ST AND FULTON ST",-122.48532965,37.77345407
4820,"26TH AVE BETWEEN CALIFORNIA ST AND CLEMENT ST",-122.48601702,37.78290405
2352,"26TH AVE BETWEEN JUDAH ST AND KIRKHAM ST",-122.48443067,37.76043562
2351,"26th Ave BETWEEN Kirkham St AND Lawton St",-122.48429982,37.75856889
4871,"26th Ave BETWEEN Santiago St AND Taraval St",-122.48325735,37.74365364
4829,"26TH AVE BETWEEN SEACLIFF AVE AND SCENIC WAY",-122.48672551,37.78852279
2256,"26TH ST BETWEEN CHURCH ST AND SANCHEZ ST",-122.42823463,37.74842905
2308,"26th St BETWEEN De Haro St AND Rhode Island St",-122.40071778,37.75066834
4841,"26th St BETWEEN Mission St AND South Van Ness Ave",-122.41730824,37.74909094
4855,"26TH ST BETWEEN TREAT AVE AND LUCKY ST",-122.41295004,37.74935387
2313,"26th St BETWEEN Wisconsin St AND De Haro St",-122.40003097,37.75081789
2226,"27th Ave BETWEEN Geary Blvd AND Anza St",-122.48680778,37.77903114
2160,"27th St BETWEEN Castro St AND Diamond St",-122.43433236,37.74646624
2159,"27th St BETWEEN Diamond St AND Douglass St",-122.4369261,37.74630201
2158,"27TH ST BETWEEN DOUGLASS ST AND SAFIRA LN",-122.43862008,37.74622972
2175,"27TH ST BETWEEN SAN JOSE AVE AND GUERRERO ST",-122.42189457,37.74720128
2114,"28th Ave BETWEEN Irving St AND Judah St",-122.48670516,37.76220625
2106,"28th Ave BETWEEN Judah St AND Kirkham St",-122.48657577,37.76034108
2105,"28th Ave BETWEEN Lawton St AND Moraga St",-122.48631481,37.75661224
2140,"28TH AVE BETWEEN MCLAREN AVE AND LAKE ST",-122.48828232,37.78592234
4909,"29th Ave BETWEEN Clement St AND Geary Blvd",-122.48908523,37.78085779
4892,"29TH AVE BETWEEN IRVING ST AND JUDAH ST",-122.48777344,37.76215917
2057,"29TH AVE BETWEEN NORIEGA ST AND ORTEGA ST",-122.48711804,37.75283591
2044,"29th Ave BETWEEN Taraval St AND Ulloa St",-122.48634369,37.74164475
2043,"29TH AVE BETWEEN ULLOA ST AND VICENTE ST",-122.48621013,37.73978168
4966,"29TH ST BETWEEN SAN JOSE AVE AND DOLORES ST",-122.42352715,37.74389023
4963,"29th St BETWEEN Sanchez St AND Noe St",-122.42999151,37.74349805
11704,"30TH AVE BETWEEN CABRILLO ST AND FULTON ST",-122.48960966,37.77325874
4954,"30TH AVE BETWEEN CALIFORNIA ST AND CLEMENT ST",-122.49029778,37.78270769
1986,"30TH AVE BETWEEN ESCOLTA WAY AND WAWONA ST",-122.48749727,37.7372948
1995,"30th Ave BETWEEN Judah St AND Kirkham St",-122.48871359,37.76024682
4939,"30th Ave BETWEEN Ortega St AND Pacheco St",-122.48806963,37.75092206
2032,"30TH AVE BETWEEN SEA VIEW TER AND CALIFORNIA ST",-122.49039091,37.78399516
16884,"30th St BETWEEN Castro St AND End",-122.43358076,37.74172929
1976,"30TH ST BETWEEN CHURCH ST AND CHURCH ST",-122.42668229,37.74208797
1978,"30th St BETWEEN Dolores St AND Church St",-122.4261659,37.74211925
1980,"30TH ST BETWEEN MISSION ST AND SAN JOSE AVE",-122.42262716,37.74233497
1972,"30TH ST BETWEEN SANCHEZ ST AND HARPER ST",-122.42942945,37.7419215
1968,"30th St BETWEEN Sanchez St AND Noe St",-122.43041768,37.74186161
1973,"30TH ST BETWEEN SANCHEZ ST AND SANCHEZ ST",-122.42882,37.74195845
1951,"31ST AVE BETWEEN LAWTON ST AND MORAGA ST",-122.48952503,37.75647055
1950,"31ST AVE BETWEEN MORAGA ST AND NORIEGA ST",-122.48939123,37.75460743
4990,"31st Ave BETWEEN Rivera St AND Santiago St",-122.48874204,37.74528191
4988,"31ST AVE BETWEEN TARAVAL ST AND ULLOA ST",-122.48848197,37.74155057
4987,"31ST AVE BETWEEN ULLOA ST AND VICENTE ST",-122.48835171,37.73968706
1918,"32ND AVE BETWEEN BALBOA ST AND CABRILLO ST",-122.4918916,37.77502701
1922,"32nd Ave BETWEEN California St AND Clement St",-122.49248756,37.78322689
1923,"32ND AVE BETWEEN CALIFORNIA ST AND MARVEL CT",-122.49248756,37.78322689
1927,"32nd Ave BETWEEN El Camino Del Mar AND California St",-122.49275794,37.78507499
1920,"32nd Ave BETWEEN Geary Blvd AND Anza St",-122.49216359,37.77878482
4974,"32ND AVE BETWEEN IRVING ST AND JUDAH ST",-122.49098822,37.76201744
11829,"32ND AVE BETWEEN LAWTON ST AND MORAGA ST",-122.4905991,37.75642313
1893,"32ND AVE BETWEEN TARAVAL ST AND ULLOA ST",-122.48955513,37.74150328
1892,"32ND AVE BETWEEN ULLOA ST AND VICENTE ST",-122.48942339,37.7396397
1877,"33RD AVE BETWEEN IRVING ST AND JUDAH ST",-122.49206245,37.76197006
1874,"33RD AVE BETWEEN LAWTON ST AND MORAGA ST",-122.49167081,37.75637579
1856,"33RD AVE BETWEEN RIVERA ST AND SANTIAGO ST",-122.49088701,37.74518731
1834,"34th Ave BETWEEN Cabrillo St AND Fulton St",-122.49390035,37.77306276
1852,"34TH AVE BETWEEN CLEMENT ST AND GEARY BLVD",-122.49445021,37.78061353
5013,"34TH AVE BETWEEN MORAGA ST AND NORIEGA ST",-122.49261163,37.75446525
1807,"34th Ave BETWEEN Yorba St AND Sloat Blvd",-122.49126686,37.73434385
1796,"35TH AVE BETWEEN ANZA ST AND BALBOA ST",-122.49524265,37.77674501
1806,"35TH AVE BETWEEN CLEMENT ST AND GEARY BLVD",-122.49552002,37.78055896
1776,"35TH AVE BETWEEN IRVING ST AND JUDAH ST",-122.49420509,37.76187552
1766,"35TH AVE BETWEEN KIRKHAM ST AND LAWTON ST",-122.49394371,37.75814341
1758,"35th Ave BETWEEN Noriega St AND Ortega St",-122.49355329,37.75254934
5046,"35TH AVE BETWEEN SANTIAGO ST AND TARAVAL ST",-122.49290231,37.7432292
1741,"35TH AVE BETWEEN VICENTE ST AND WAWONA ST",-122.49252338,37.73781833
5026,"36TH AVE BETWEEN IRVING ST AND JUDAH ST",-122.49527849,37.76182815
1670,"36th Ave BETWEEN Santiago St AND Taraval St",-122.49397276,37.74318205
1727,"36TH AVE BETWEEN UNNAMED 018 AND SHORE VIEW AVE",-122.49661333,37.78083759
1656,"37TH AVE BETWEEN BALBOA ST AND CABRILLO ST",-122.49725073,37.77478206
1658,"37th Ave BETWEEN Geary Blvd AND Anza St",-122.49752312,37.77854173
1646,"37th Ave BETWEEN Irving St AND Judah St",-122.49634919,37.76178089
5070,"37th Ave BETWEEN Noriega St AND Ortega St",-122.49569527,37.75245854
1637,"37TH AVE BETWEEN PACHECO ST AND QUINTARA ST",-122.49543495,37.74872781
1635,"37TH AVE BETWEEN RIVERA ST AND SANTIAGO ST",-122.49517441,37.7449981
1659,"37TH AVE BETWEEN UNNAMED 010 AND GEARY BLVD",-122.49761526,37.77980312
5060,"38TH AVE BETWEEN CABRILLO ST AND FULTON ST",-122.49818176,37.77286704
11911,"38th Ave BETWEEN Judah St AND Kirkham St",-122.49728757,37.75986882
5059,"38TH AVE BETWEEN LINCOLN WAY AND IRVING ST",-122.49755008,37.76360438
11909,"38TH AVE BETWEEN MORAGA ST AND NORIEGA ST",-122.4968973,37.75427241
1608,"38TH AVE BETWEEN TARAVAL ST AND ULLOA ST",-122.49598408,37.74121892
1593,"39th Ave BETWEEN Cabrillo St AND Fulton St",-122.49925095,37.77281814
1576,"39TH AVE BETWEEN SANTIAGO ST AND TARAVAL ST",-122.49718229,37.7430391
1570,"39TH AVE BETWEEN ULLOA ST AND VICENTE ST",-122.49691983,37.73930891
5095,"39TH AVE BETWEEN VICENTE ST AND WAWONA ST",-122.49678937,37.73744548
1568,"40TH AVE BETWEEN ANZA ST AND BALBOA ST",-122.50058756,37.77650221
1566,"40TH AVE BETWEEN CABRILLO ST AND FULTON ST",-122.50032193,37.77276915
5092,"40TH AVE BETWEEN CLEMENT ST AND GEARY BLVD",-122.50087379,37.78031358
1565,"40TH AVE BETWEEN LINCOLN WAY AND IRVING ST",-122.49969355,37.76350955
5081,"40TH AVE BETWEEN QUINTARA ST AND RIVERA ST",-122.49851797,37.74671907
5079,"40TH AVE BETWEEN SANTIAGO ST AND TARAVAL ST",-122.49825499,37.7429912
1544,"40TH AVE BETWEEN VICENTE ST AND WAWONA ST",-122.49786309,37.73739846
1533,"41st Ave BETWEEN Clement St AND Geary Blvd",-122.5019496,37.78037069
11938,"41ST AVE BETWEEN KIRKHAM ST AND LAWTON ST",-122.50037045,37.75786136
5120,"41st Ave BETWEEN Wawona St AND Sloat Blvd",-122.49884495,37.73547451
1495,"42ND AVE BETWEEN JUDAH ST AND KIRKHAM ST",-122.50157252,37.75968059
1497,"42ND AVE BETWEEN LINCOLN WAY AND IRVING ST",-122.50183562,37.76341772
5105,"42ND AVE BETWEEN PACHECO ST AND QUINTARA ST",-122.50079183,37.74849106
1493,"42ND AVE BETWEEN WAWONA ST AND SLOAT BLVD",-122.49991602,37.73562475
1464,"43RD AVE BETWEEN LAWTON ST AND MORAGA ST",-122.50238431,37.75589386
1457,"43rd Ave BETWEEN Noriega St AND Ortega St",-122.50212567,37.752173
1455,"43rd Ave BETWEEN Pacheco St AND Quintara St",-122.50186399,37.74844357
1491,"43RD AVE BETWEEN POINT LOBOS AVE AND GEARY BLVD",-122.50403873,37.77945678
1454,"43rd Ave BETWEEN Quintara St AND Rivera St",-122.50173371,37.74657734
1453,"43RD AVE BETWEEN RIVERA ST AND SANTIAGO ST",-122.50160255,37.74471493
1452,"43rd Ave BETWEEN Santiago St AND Taraval St",-122.50146968,37.74284759
1450,"43RD AVE BETWEEN ULLOA ST AND VICENTE ST",-122.50120705,37.73912034
5148,"43RD AVE BETWEEN WAWONA ST AND SLOAT BLVD",-122.50099556,37.7357569
5144,"44TH AVE BETWEEN ANZA ST AND BALBOA ST",-122.50488437,37.77630551
5145,"44th Ave BETWEEN Geary Blvd AND Anza St",-122.50502097,37.77819922
1430,"44TH AVE BETWEEN IRVING ST AND JUDAH ST",-122.50385094,37.76144946
5146,"44th Ave BETWEEN Point Lobos Ave AND Geary Blvd",-122.50511232,37.77947987
5135,"44th Ave BETWEEN Rivera St AND Santiago St",-122.50267519,37.74466773
5134,"44th Ave BETWEEN Santiago St AND Taraval St",-122.50254269,37.74279964
1393,"45TH AVE BETWEEN LAWTON ST AND MORAGA ST",-122.50452864,37.75580948
1379,"45th Ave BETWEEN Taraval St AND Ulloa St",-122.50348375,37.74088357
1370,"45th Ave BETWEEN Vicente St AND Wawona St",-122.50322281,37.73716348
1369,"45TH AVE BETWEEN WAWONA ST AND SLOAT BLVD",-122.50313102,37.73584783
5170,"46TH AVE BETWEEN IRVING ST AND JUDAH ST",-122.50599359,37.76135471
5169,"46TH AVE BETWEEN JUDAH ST AND KIRKHAM ST",-122.50586248,37.75949198
1357,"46TH AVE BETWEEN LAWTON ST AND MORAGA ST",-122.50559996,37.75576213
1349,"46TH AVE BETWEEN ORTEGA ST AND PACHECO ST",-122.50521241,37.75016397
1336,"46th Ave BETWEEN Vicente St AND Wawona St",-122.50429347,37.7371165
1335,"46TH AVE BETWEEN WAWONA ST AND SLOAT BLVD",-122.50420654,37.73587
5227,"47TH AVE BETWEEN CABRILLO ST AND FULTON ST",-122.50781943,37.77242655
1286,"47TH AVE BETWEEN CUTLER AVE AND WAWONA ST",-122.50532956,37.7366015
5225,"47TH AVE BETWEEN IRVING ST AND JUDAH ST",-122.5070647,37.76130733
5226,"47TH AVE BETWEEN LINCOLN WAY AND IRVING ST",-122.50719633,37.76317691
1309,"47TH AVE BETWEEN MORAGA ST AND NORIEGA ST",-122.5065409,37.75385023
1297,"47TH AVE BETWEEN RIVERA ST AND SANTIAGO ST",-122.50589099,37.74452615
5155,"47TH AVE BETWEEN SUTRO HEIGHTS AVE AND BALBOA ST",-122.50805807,37.7756874
1288,"47TH AVE BETWEEN ULLOA ST AND VICENTE ST",-122.50549421,37.73893162
1287,"47TH AVE BETWEEN VICENTE ST AND CUTLER AVE",-122.50539558,37.73753593
1285,"47TH AVE BETWEEN WAWONA ST AND SLOAT BLVD",-122.50527698,37.73580521
1274,"48TH AVE BETWEEN ANZA ST AND SUTRO HEIGHTS AVE",-122.50919374,37.77657223
5209,"48th Ave BETWEEN Judah St AND Kirkham St",-122.50800194,37.75939785
5211,"48TH AVE BETWEEN LINCOLN WAY AND IRVING ST",-122.50826497,37.76313317
5176,"48TH AVE BETWEEN SANTIAGO ST AND TARAVAL ST",-122.50683423,37.74259877
14786,"ACACIA AVE BETWEEN MIDDLE POINT RD AND IRONWOOD WAY",-122.37975918,37.73678018
4706,"ACEVEDO AVE BETWEEN VIDAL DR AND VIDAL DR",-122.48469242,37.71984369
16989,"ACORN ALY BETWEEN LEAVENWORTH ST AND END: 1-99 BLOCK",-122.41605914,37.79150724
5372,"ACTON ST BETWEEN MISSION ST AND BRUMISS TER",-122.45250576,37.70851057
5370,"Ada Ct BETWEEN Amity Aly AND End: 50-99 Block",-122.41575563,37.78586226
5371,"ADA CT BETWEEN O'FARRELL ST AND AMITY ALY",-122.41570888,37.78562627
3931,"ADMIRAL AVE BETWEEN MISSION ST AND CAMELLIA AVE",-122.43053138,37.73008336
3702,"AERIAL WAY BETWEEN PACHECO ST AND FUNSTON AVE",-122.46943883,37.75279935
2930,"ALABAMA ST BETWEEN 18TH ST AND 19TH ST",-122.41198845,37.76100635
3011,"Alabama St BETWEEN Mariposa St AND 18Th St",-122.4121118,37.76227947
5324,"ALABAMA ST BETWEEN MONTCALM ST AND NORWICH ST",-122.41048633,37.74543443
628,"ALAMEDA ST BETWEEN POTRERO AVE AND HAMPSHIRE ST",-122.40827871,37.76832568
468,"Alana Way BETWEEN Executive Park Blvd AND Harney Way",-122.39354854,37.70901998
5202,"ALEMANY BLVD BETWEEN COTTER ST AND SANTA ROSA AVE",-122.4355819,37.72749068
4969,"ALEMANY BLVD BETWEEN FARRAGUT AVE AND LAWRENCE AVE",-122.45257121,37.71165936
5345,"ALEMANY BLVD BETWEEN GENEVA AVE AND NIAGARA AVE",-122.44256848,37.71757344
4703,"ALEMANY BLVD BETWEEN LAWRENCE AVE AND DE WOLF ST",-122.45353431,37.71096256
5234,"Alemany Blvd BETWEEN Lyell St AND Silver Ave",-122.43228148,37.7301711
5300,"ALEMANY BLVD BETWEEN NAGLEE AVE AND WHIPPLE AVE",-122.44981155,37.71354176
5235,"ALEMANY BLVD BETWEEN ROUSSEAU ST AND LYELL ST",-122.43024172,37.73078825
5203,"ALEMANY BLVD BETWEEN SILVER AVE AND TINGLEY ST",-122.43365002,37.72951473
7696,"Alemany Blvd BETWEEN St Charles Ave AND Worcester Ave",-122.4688735,37.7108239
467,"ALEMANY BLVD BETWEEN THERESA ST AND COTTER ST",-122.43467526,37.7284232
5255,"ALEMANY BLVD BETWEEN TINGLEY ST AND THERESA ST",-122.43417702,37.728989
17003,"ALERT ALY BETWEEN DOLORES ST AND LANDERS ST",-122.4270976,37.76570822
7686,"ALHAMBRA ST BETWEEN CERVANTES BLVD AND MALLORCA WAY",-122.43771491,37.8028268
4343,"Allison St BETWEEN Cross St AND Morse St",-122.44186124,37.71302331
4335,"ALLISON ST BETWEEN HANOVER ST AND END: 400-499 BLOCK",-122.44047798,37.70970064
4351,"Allison St BETWEEN Mission St AND Cross St",-122.44235118,37.71416323
4333,"Allston Way BETWEEN Ulloa St AND Claremont Blvd",-122.4633802,37.74200669
4315,"ALPHA ST BETWEEN ARLETA AVE AND RAYMOND AVE",-122.40503886,37.71289678
4323,"ALPHA ST BETWEEN TUCKER AVE AND ALPHA ST",-122.4033153,37.71486228
4313,"ALPINE TER BETWEEN WALLER ST AND DUBOCE AVE",-122.43767943,37.76962856
4296,"ALTA MAR WAY BETWEEN SEAL ROCK DR AND POINT LOBOS AVE",-122.50786409,37.78033951
4297,"Alta St BETWEEN Montgomery St AND End",-122.40484305,37.80149098
7748,"Alvarado St BETWEEN Douglass St AND Hoffman Ave",-122.43977857,37.75336903
4290,"ALVARADO ST BETWEEN HOFFMAN AVE AND GRAND VIEW AVE",-122.44143028,37.75327742
4270,"AMAZON AVE BETWEEN EDINBURG ST AND NAPLES ST",-122.43577042,37.71553611
4271,"AMAZON AVE BETWEEN MADRID ST AND EDINBURG ST",-122.4366206,37.7158505
7710,"AMAZON AVE BETWEEN NAPLES ST AND VIENNA ST",-122.43491871,37.71522214
7707,"Amber Dr BETWEEN Duncan St AND Amethyst Way",-122.4447286,37.74617845
4269,"AMBER DR BETWEEN QUARTZ WAY AND CORALINO LN",-122.44441502,37.74453179
4264,"Amber Dr BETWEEN Quartz Way AND Turquoise Way",-122.44271926,37.74433945
4261,"AMES ST BETWEEN 22ND ST AND 23RD ST",-122.42367897,37.75433578
4231,"ANDERSON ST BETWEEN CRESCENT AVE AND END: 700-799 BLOCK",-122.41561866,37.73405713
4228,"Andover St BETWEEN Eugenia Ave AND Cortland Ave",-122.41646255,37.7397492
4218,"Andover St BETWEEN Richland Ave AND Crescent Ave",-122.41679155,37.73524647
7788,"ANDOVER ST BETWEEN TOMPKINS AVE AND HIGHLAND AVE",-122.41662197,37.73714269
4204,"Annie St BETWEEN Ambrose Bierce St AND Mission St",-122.40141604,37.78697424
4161,"ANZA ST BETWEEN 04TH AVE AND 05TH AVE",-122.46253928,37.77916266
4157,"Anza St BETWEEN 08th Ave AND 09th Ave",-122.46682106,37.77896987
7819,"ANZA ST BETWEEN 17TH AVE AND 18TH AVE",-122.47656258,37.77852953
4133,"Anza St BETWEEN 19th Ave AND 20th Ave",-122.47870348,37.77843265
7800,"ANZA ST BETWEEN 22ND AVE AND 23RD AVE",-122.4819168,37.77828717
7795,"ANZA ST BETWEEN 27TH AVE AND 28TH AVE",-122.48727124,37.77804455
16865,"Anza St BETWEEN 29th Ave AND 30th Ave",-122.48941328,37.77794742
4125,"Anza St BETWEEN 32nd Ave AND 33rd Ave",-122.49263134,37.77779835
4124,"Anza St BETWEEN 33rd Ave AND 34th Ave",-122.49370365,37.77774968
4116,"ANZA ST BETWEEN 37TH AVE AND 38TH AVE",-122.49798791,37.77755514
4106,"Anza St BETWEEN 43rd Ave AND 44th Ave",-122.5044165,37.77726294
12415,"ANZA ST BETWEEN 44TH AVE AND 45TH AVE",-122.50548721,37.77721424
4097,"ANZA ST BETWEEN 47TH AVE AND 48TH AVE",-122.50869436,37.7770683
4164,"ANZA ST BETWEEN ARGUELLO BLVD AND 02ND AVE",-122.459296,37.7793079
4183,"ANZA ST BETWEEN COLLINS ST AND BLAKE ST",-122.45033065,37.78068716
4168,"ANZA ST BETWEEN LORAINE CT AND ALMADEN CT",-122.45730871,37.77953504
4190,"ANZA ST BETWEEN WOOD ST AND JEAN WAY",-122.44904689,37.78084937
4091,"ANZAVISTA AVE BETWEEN ARBOL LN AND BARCELONA AVE",-122.44417193,37.77949608
4095,"ANZAVISTA AVE BETWEEN FORTUNA AVE AND ENCANTO AVE",-122.44303504,37.7796402
4089,"ANZAVISTA AVE BETWEEN VEGA ST AND TERRA VISTA AVE",-122.44546547,37.78050398
13472,"Aquavista Way BETWEEN Skyview Way AND Marview Way",-122.44940132,37.75255674
4054,"Arballo Dr BETWEEN Acevedo Ave AND Gonzalez Dr",-122.4831516,37.71839422
4070,"ARBALLO DR BETWEEN FONT BLVD AND VIDAL DR",-122.48262918,37.7214693
4051,"Arballo Dr BETWEEN Garces Dr AND Vidal Dr",-122.48329456,37.71586867
4054,"ARBALLO DR BETWEEN HIGUERA AVE AND HIGUERA AVE",-122.4831516,37.71839422
4013,"ARDATH CT BETWEEN HUDSON AVE AND END: 1-99 BLOCK",-122.38235126,37.73441445
8491,"ARELIOUS WALKER DR BETWEEN EGBERT AVE AND FITZGERALD AVE",-122.3854268,37.71810222
1712,"ARELIOUS WALKER DR BETWEEN FITCH ST AND HUDSON AVE",-122.37262774,37.73233494
8490,"Arelious Walker Dr BETWEEN Fitzgerald Ave AND Gilman Ave",-122.38598078,37.71748802
3811,"ARELIOUS WALKER DR BETWEEN HUDSON AVE AND INNES AVE",-122.37360832,37.73124857
4000,"ARGONAUT AVE BETWEEN BURR AVE AND ARGONAUT AVE",-122.41512503,37.70976051
3998,"Argonaut Ave BETWEEN Burr Ave AND Velasco Ave",-122.41488536,37.70936183
3982,"Arguello Blvd BETWEEN California St AND Euclid Ave",-122.45915624,37.78537028
3961,"ARGUELLO BLVD BETWEEN CARL ST AND IRVING ST",-122.45770911,37.76467992
3980,"ARGUELLO BLVD BETWEEN CLEMENT ST AND GEARY BLVD",-122.45892853,37.78222286
3981,"ARGUELLO BLVD BETWEEN EUCLID AVE AND CLEMENT ST",-122.45902148,37.78350763
3968,"Arguello Blvd BETWEEN Golden Gate Ave AND Mcallister St",-122.45844909,37.7754291
3988,"ARGUELLO BLVD BETWEEN LAKE ST AND SACRAMENTO ST",-122.45926765,37.78676859
7843,"Arguello Blvd BETWEEN Lincoln Way AND Hugo St",-122.45777731,37.76568436
3987,"ARGUELLO BLVD BETWEEN SACRAMENTO ST AND CALIFORNIA ST",-122.45921727,37.7861525
3956,"ARKANSAS ST BETWEEN 16TH ST AND 17TH ST",-122.39876418,37.76566147
3952,"ARKANSAS ST BETWEEN 19TH ST AND 20TH ST",-122.39827688,37.7605465
3951,"ARKANSAS ST BETWEEN 20TH ST AND 22ND ST",-122.39809295,37.75863409
13470,"ARLETA AVE BETWEEN BAY SHORE BLVD AND ALPHA ST",-122.40361298,37.71273259
12520,"ARLETA AVE BETWEEN RUTLAND ST AND DELTA ST",-122.40783102,37.71418982
3947,"Arlington St BETWEEN Fairmount St AND Charles St",-122.42507391,37.7386103
3945,"ARLINGTON ST BETWEEN HIGHLAND AVE AND MIGUEL ST",-122.42633289,37.73721937
3950,"Arlington St BETWEEN Randall St AND Fairmount St",-122.42467633,37.73943201
7902,"ARLINGTON ST BETWEEN SAINT MARY'S AVE AND ROANOKE ST",-122.42934632,37.73525634
3942,"ARMSTRONG AVE BETWEEN KALMANOVITZ ST AND NEWHALL ST",-122.39724475,37.72908586
7889,"Armstrong Ave BETWEEN Keith St AND 03rd St",-122.39290282,37.72660113
7900,"ARNOLD AVE BETWEEN CRESCENT AVE AND BENTON AVE",-122.41964986,37.73455799
3837,"ARROYO WAY BETWEEN TERESITA BLVD AND BELLA VISTA WAY",-122.44708107,37.7387683
3780,"ASHBURY ST BETWEEN DOWNEY ST AND CLAYTON ST",-122.44677892,37.76322588
3817,"ASHBURY ST BETWEEN HAYES ST AND FELL ST",-122.4475926,37.77326161
3815,"ASHBURY ST BETWEEN PAGE ST AND HAIGHT ST",-122.44702826,37.77047112
3770,"ASHTON AVE BETWEEN ASHTON AVE AND GRAFTON AVE",-122.46225417,37.7193883
3763,"ASHTON AVE BETWEEN HEAD ST AND DE MONTFORT AVE",-122.46227217,37.72332915
3755,"ASHTON AVE BETWEEN LEGION CT AND OCEAN AVE",-122.46226912,37.72506995
3734,"ATHENS ST BETWEEN AMAZON AVE AND GENEVA AVE",-122.43409012,37.71411392
7946,"ATHENS ST BETWEEN EXCELSIOR AVE AND BRAZIL AVE",-122.4278413,37.72241663
3736,"ATHENS ST BETWEEN FRANCE AVE AND ITALY AVE",-122.4325412,37.71619989
3735,"Athens St BETWEEN Italy Ave AND Amazon Ave",-122.4333844,37.71508769
3752,"ATHENS ST BETWEEN MADISON ST AND PERU AVE",-122.42421711,37.72726482
3737,"ATHENS ST BETWEEN RUSSIA AVE AND FRANCE AVE",-122.43136537,37.71775325
7934,"Auburn St BETWEEN Jackson St AND Pacific Ave",-122.41241988,37.79574944
